stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,vehicle_type,radius
1362105,H3242,"Viikki","Lahdenväylä",60.228652,25.011971,B,http://aikataulut.hsl.fi/pysakit/fi/1362105.html,0, ,2, ,3,100
1362107,H3240,"Viikin tiedepuisto","Pihlajamäentie",60.227690,25.011560,B,http://aikataulut.hsl.fi/pysakit/fi/1362107.html,0, ,2, ,3,10
1362108,H3241,"Viikin tiedepuisto","Pihlajamäentie",60.227680,25.011110,B,http://aikataulut.hsl.fi/pysakit/fi/1362108.html,0, ,2, ,3,40
1362112,H3177,"Latokartano","Viikintie",60.224230,25.020300,B,http://aikataulut.hsl.fi/pysakit/fi/1362112.html,0, ,2, ,3,40
1362113,H3178,"Latokartano","Viikintie",60.223712,25.021976,B,http://aikataulut.hsl.fi/pysakit/fi/1362113.html,0, ,2, ,3,20
1362115,H3474,"Tilanhoitajankaari","Tilanhoitajankaari",60.225670,25.024020,B,http://aikataulut.hsl.fi/pysakit/fi/1362115.html,0, ,2, ,3,40
1362116,H3473,"Tilanhoitajankaari","Tilanhoitajankaari",60.225640,25.023570,B,http://aikataulut.hsl.fi/pysakit/fi/1362116.html,0, ,2, ,3,40
1362118,H3476,"Latokartano","Tilanhoitajankaari",60.224450,25.021650,B,http://aikataulut.hsl.fi/pysakit/fi/1362118.html,0, ,2, ,3,40
1362119,H3467,"Latokartanonkaari","Tilanhoitajankaari",60.233000,25.030990,B,http://aikataulut.hsl.fi/pysakit/fi/1362119.html,0, ,2, ,3,40
1362125,H3463,"Viikki","Latokartanonkaari",60.228500,25.014230,B,http://aikataulut.hsl.fi/pysakit/fi/1362125.html,0, ,2, ,3,40
1362127,H3472,"Viikin normaalikoulu","Tilanhoitajankaari",60.228060,25.027920,B,http://aikataulut.hsl.fi/pysakit/fi/1362127.html,0, ,2, ,3,40
1362128,H3471,"Viikin normaalikoulu","Tilanhoitajankaari",60.228220,25.027870,B,http://aikataulut.hsl.fi/pysakit/fi/1362128.html,0, ,2, ,3,40
1362129,H3470,"Erik Spåren tie","Tilanhoitajankaari",60.231120,25.030530,B,http://aikataulut.hsl.fi/pysakit/fi/1362129.html,0, ,2, ,3,40
1362130,H3469,"Erik Spåren tie","Tilanhoitajankaari",60.230520,25.029880,B,http://aikataulut.hsl.fi/pysakit/fi/1362130.html,0, ,2, ,3,40
1362131,H3466,"Ylioppilaskylä","Latokartanonkaari",60.230780,25.021390,B,http://aikataulut.hsl.fi/pysakit/fi/1362131.html,0, ,2, ,3,40
1362132,H3465,"Ylioppilaskylä","Latokartanonkaari 3",60.230600,25.021250,B,http://aikataulut.hsl.fi/pysakit/fi/1362132.html,0, ,2, ,3,40
1362133,H3468,"Latokartanonkaari","Tilanhoitajankaari",60.233660,25.030900,B,http://aikataulut.hsl.fi/pysakit/fi/1362133.html,0, ,2, ,3,40
1362139,H3174,"Viikin tiedepuisto","Viikinkaari",60.226959,25.013125,B,http://aikataulut.hsl.fi/pysakit/fi/1362139.html,0, ,2, ,3,40
1362140,H3173,"Viikin tiedepuisto","Viikinkaari",60.227098,25.012706,B,http://aikataulut.hsl.fi/pysakit/fi/1362140.html,0, ,2, ,3,20
1362141,H3035,"Viikki","Lahdenväylä",60.228720,25.013580,B,http://aikataulut.hsl.fi/pysakit/fi/1362141.html,0, ,2, ,3,80
1362142,H3034,"Viikki","Lahdenväylä",60.229160,25.012400,B,http://aikataulut.hsl.fi/pysakit/fi/1362142.html,0, ,2, ,3,80
1362143,H3481,"Agronominkatu","Latokartanonkaari",60.234460,25.033090,B,http://aikataulut.hsl.fi/pysakit/fi/1362143.html,0, ,0, ,3,40
1362144,H3480,"Agronominkatu","Latokartanonkaari",60.234510,25.032530,B,http://aikataulut.hsl.fi/pysakit/fi/1362144.html,0, ,2, ,3,40
1362145,H3483,"Biologinkatu","Latokartanonkaari",60.235080,25.041650,B,http://aikataulut.hsl.fi/pysakit/fi/1362145.html,0, ,0, ,3,40
1362146,H3482,"Biologinkatu","Latokartanonkaari",60.235310,25.040450,B,http://aikataulut.hsl.fi/pysakit/fi/1362146.html,0, ,0, ,3,40
1362147,H3485,"Metsänhoitajankatu","Latokartanonkaari",60.234000,25.045460,B,http://aikataulut.hsl.fi/pysakit/fi/1362147.html,0, ,0, ,3,40
1362148,H3484,"Metsänhoitajankatu","Latokartanonkaari",60.234430,25.044580,B,http://aikataulut.hsl.fi/pysakit/fi/1362148.html,0, ,0, ,3,40
1362149,H3487,"Agronominraitti","Von Daehnin katu",60.232410,25.047250,B,http://aikataulut.hsl.fi/pysakit/fi/1362149.html,0, ,0, ,3,40
1362150,H3486,"Agronominraitti","Von Daehnin katu",60.232513,25.047685,B,http://aikataulut.hsl.fi/pysakit/fi/1362150.html,0, ,0, ,3,40
1362151,H3488,"Von Daehnin katu 14","Von Daehnin katu",60.230623,25.043667,B,http://aikataulut.hsl.fi/pysakit/fi/1362151.html,0, ,0, ,3,60
1363101,H3478,"Viikki","Lahdenväylä ramppi",60.229292,25.009968,B,http://aikataulut.hsl.fi/pysakit/fi/1363101.html,0, ,0, ,3,40
1363401,H0719,"Latokartano","Latokartano",60.223648,25.021708,B,http://aikataulut.hsl.fi/pysakit/fi/1363401.html,0, ,1,1,0,40
1363402,H0718,"Latokartano","Latokartano",60.223492,25.021995,B,http://aikataulut.hsl.fi/pysakit/fi/1363402.html,0, ,1,2,0,40
1363403,H0721,"Viikin tiedepuisto","Viikin tiedepuisto",60.227236,25.011770,B,http://aikataulut.hsl.fi/pysakit/fi/1363403.html,0, ,1,1,0,40
1363404,H0720,"Viikin tiedepuisto","Viikin tiedepuisto",60.227094,25.012097,B,http://aikataulut.hsl.fi/pysakit/fi/1363404.html,0, ,1,2,0,40
1364101,H3211,"Hernepellontie","Harjannetie",60.223982,24.988510,B,http://aikataulut.hsl.fi/pysakit/fi/1364101.html,0, ,0, ,3,40
1364102,H3212,"Hernepellontie","Harjannetie",60.224166,24.988431,B,http://aikataulut.hsl.fi/pysakit/fi/1364102.html,0, ,0, ,3,40
1364103,H3213,"Bysantinkuja","Harjannetie",60.228033,24.989917,B,http://aikataulut.hsl.fi/pysakit/fi/1364103.html,0, ,0, ,3,40
1364104,H3214,"Bysantinkuja","Harjannetie",60.227773,24.989537,B,http://aikataulut.hsl.fi/pysakit/fi/1364104.html,0, ,0, ,3,40
1364105,H3215,"Kiviteltankatu","Harjannetie",60.230034,24.997330,B,http://aikataulut.hsl.fi/pysakit/fi/1364105.html,0, ,0, ,3,40
1364106,H3216,"Kiviteltankatu","Harjannetie",60.229955,24.996894,B,http://aikataulut.hsl.fi/pysakit/fi/1364106.html,0, ,0, ,3,40
1364401,H0723,"Viikinmäki","Viikinmäki",60.229964,24.998654,B,http://aikataulut.hsl.fi/pysakit/fi/1364401.html,0, ,1,1,0,40
1364402,H0722,"Viikinmäki","Viikinmäki",60.229751,24.998810,B,http://aikataulut.hsl.fi/pysakit/fi/1364402.html,0, ,1,2,0,40
1370102,H3742,"Säveltie","Jokipellontie",60.247101,24.986081,B,http://aikataulut.hsl.fi/pysakit/fi/1370102.html,0, ,0, ,3,40
1370103,H3160,"Isonpellontie","Pukinmäenkaari",60.239869,24.979868,B,http://aikataulut.hsl.fi/pysakit/fi/1370103.html,0, ,2, ,3,40
1370104,H3159,"Isonpellontie","Käskynhaltijantie",60.239800,24.979353,B,http://aikataulut.hsl.fi/pysakit/fi/1370104.html,0, ,2, ,3,20
1370106,H3743,"Säveltie","Jokipellontie",60.245953,24.986158,B,http://aikataulut.hsl.fi/pysakit/fi/1370106.html,0, ,0, ,3,40
1370107,H3183,"Pukinmäen asema","Kehä I",60.242191,24.993492,B,http://aikataulut.hsl.fi/pysakit/fi/1370107.html,0, ,1,11,3,85
1370108,H3184,"Pukinmäen asema","Kehä I",60.241659,24.992802,B,http://aikataulut.hsl.fi/pysakit/fi/1370108.html,0, ,2,12,3,60
1370109,H3187,"Eskolantie","Eskolantie",60.243988,24.994009,B,http://aikataulut.hsl.fi/pysakit/fi/1370109.html,0, ,0,13,3,40
1370110,H3188,"Eskolantie","Eskolantie",60.243240,24.994510,B,http://aikataulut.hsl.fi/pysakit/fi/1370110.html,0, ,0,14,3,40
1370111,H3189,"Kenttätie","Eskolantie",60.247204,24.991900,B,http://aikataulut.hsl.fi/pysakit/fi/1370111.html,0, ,0, ,3,40
1370112,H3190,"Kenttätie","Eskolantie",60.247341,24.991605,B,http://aikataulut.hsl.fi/pysakit/fi/1370112.html,0, ,0, ,3,40
1370113,H3191,"Pukinmäenkaari","Karhusuontie",60.251290,24.986780,B,http://aikataulut.hsl.fi/pysakit/fi/1370113.html,0, ,0, ,3,40
1370114,H3192,"Pukinmäenkaari","Karhusuontie",60.250750,24.986850,B,http://aikataulut.hsl.fi/pysakit/fi/1370114.html,0, ,0, ,3,40
1370115,H3740,"Kilpisenpolku","Säterintie",60.244228,24.987497,B,http://aikataulut.hsl.fi/pysakit/fi/1370115.html,0, ,0, ,3,40
1370116,H3741,"Kilpisenpolku","Säterintie",60.244934,24.986522,B,http://aikataulut.hsl.fi/pysakit/fi/1370116.html,0, ,0, ,3,40
1370117,H3738,"Madetojankuja","Säterintie",60.242867,24.990507,B,http://aikataulut.hsl.fi/pysakit/fi/1370117.html,0, ,0, ,3,40
1370118,H3201,"Kenttätie","Kenttätie",60.247872,24.992179,B,http://aikataulut.hsl.fi/pysakit/fi/1370118.html,0, ,0, ,3,40
1370119,H3202,"Ukkostie","Kenttätie",60.248674,24.997498,B,http://aikataulut.hsl.fi/pysakit/fi/1370119.html,0, ,0, ,3,40
1370120,H3203,"Ukkostie","Kenttätie",60.248550,24.997340,B,http://aikataulut.hsl.fi/pysakit/fi/1370120.html,0, ,0, ,3,40
1370121,H3236,"Ruotutorpankuja","Malminkaari",60.246145,25.001559,B,http://aikataulut.hsl.fi/pysakit/fi/1370121.html,0, ,0, ,3,40
1370122,H3739,"Madetojankuja","Säterintie",60.242963,24.990814,B,http://aikataulut.hsl.fi/pysakit/fi/1370122.html,0, ,0, ,3,40
1370125,H3732,"Savela","Ratavallintie 11",60.237547,24.987565,B,http://aikataulut.hsl.fi/pysakit/fi/1370125.html,0, ,0, ,3,50
1370126,H3735,"Eteläniitynpolku","Isonkaivontie",60.239235,24.991308,B,http://aikataulut.hsl.fi/pysakit/fi/1370126.html,0, ,0, ,3,40
1370127,H3734,"Ratavallintie","Savelantie",60.240134,24.994556,B,http://aikataulut.hsl.fi/pysakit/fi/1370127.html,0, ,0, ,3,40
1370128,H3498,"Leppätie","Pukinmäenkaari",60.251330,24.994430,B,http://aikataulut.hsl.fi/pysakit/fi/1370128.html,0, ,0, ,3,40
1370129,H3746,"Erkki Melartinin tie","Erkki Melartinin tie",60.247555,24.987810,B,http://aikataulut.hsl.fi/pysakit/fi/1370129.html,0, ,0, ,3,40
1370501,H0074,"Pukinmäki","Pukinmäen aukio 1",60.242263,24.993811,B,http://aikataulut.hsl.fi/pysakit/fi/1370501.html,0,1000211,1,3,109,400
1370551,H0074,"Pukinmäki","Pukinmäen aukio",60.242231,24.993883,B,http://aikataulut.hsl.fi/pysakit/fi/1370551.html,0,1000211,1,4,109,400
1381101,H3256,"Malmin asema","Malminkaari",60.249951,25.009400,B,http://aikataulut.hsl.fi/pysakit/fi/1381101.html,0,1000005,0,11,3,30
1381102,H3259,"Malmin asema","Kirkonkyläntie 1",60.250200,25.009170,B,http://aikataulut.hsl.fi/pysakit/fi/1381102.html,0,1000005,0,16,3,20
1381103,H3258,"Malmin asema","Kirkonkyläntie",60.250150,25.009510,B,http://aikataulut.hsl.fi/pysakit/fi/1381103.html,0,1000005,0,12,3,20
1381104,H3261,"Malmin asema","Kirkonkyläntie 1",60.249990,25.009140,B,http://aikataulut.hsl.fi/pysakit/fi/1381104.html,0,1000005,0,17,3,20
1381105,H3260,"Malmin asema","Kirkonkyläntie",60.250516,25.009336,B,http://aikataulut.hsl.fi/pysakit/fi/1381105.html,0,1000005,0,13,3,20
1381106,H3255,"Malmin asema","Kirkonkyläntie 1",60.250270,25.009300,B,http://aikataulut.hsl.fi/pysakit/fi/1381106.html,0,1000005,0,15,3,20
1381107,H3268,"Syystie","Kirkonkyläntie",60.256360,24.999360,B,http://aikataulut.hsl.fi/pysakit/fi/1381107.html,0, ,2, ,3,40
1381113,H3499,"Leppätie","Pukinmäenkaari",60.251610,24.993780,B,http://aikataulut.hsl.fi/pysakit/fi/1381113.html,0, ,0, ,3,40
1381120,H3263,"Malmin tori","Kirkonkyläntie",60.251435,25.008352,B,http://aikataulut.hsl.fi/pysakit/fi/1381120.html,0, ,0, ,3,25
1381121,H3264,"Malmin tori","Kirkonkyläntie",60.251900,25.007157,B,http://aikataulut.hsl.fi/pysakit/fi/1381121.html,0, ,2, ,3,40
1381123,H3266,"Malmin sairaala","Kirkonkyläntie",60.253345,25.002806,B,http://aikataulut.hsl.fi/pysakit/fi/1381123.html,0, ,1, ,3,40
1381124,H3262,"Malmin sairaala","Malmin sairaala",60.253862,25.000757,B,http://aikataulut.hsl.fi/pysakit/fi/1381124.html,0, ,2, ,3,40
1381126,H3265,"Malmin sairaala","Kirkonkyläntie",60.253695,25.003150,B,http://aikataulut.hsl.fi/pysakit/fi/1381126.html,0, ,0, ,3,40
1381153,H3437,"Viljakuja","Malmin raitti",60.253660,25.008950,B,http://aikataulut.hsl.fi/pysakit/fi/1381153.html,0, ,0, ,3,40
1381154,H3438,"Viljakuja","Malmin raitti",60.253910,25.008980,B,http://aikataulut.hsl.fi/pysakit/fi/1381154.html,0, ,0, ,3,40
1381155,H3439,"Malmin raitti 15","Malmin raitti",60.255600,25.010350,B,http://aikataulut.hsl.fi/pysakit/fi/1381155.html,0, ,0, ,3,40
1381156,H3440,"Malmin raitti 15","Malmin raitti",60.255540,25.010280,B,http://aikataulut.hsl.fi/pysakit/fi/1381156.html,0, ,0, ,3,40
1382101,H3179,"Tattariharjuntie","Seppämestarintie",60.241230,25.031040,B,http://aikataulut.hsl.fi/pysakit/fi/1382101.html,0, ,2, ,3,80
1382102,H3180,"Tattariharjuntie","Seppämestarintie",60.241000,25.030990,B,http://aikataulut.hsl.fi/pysakit/fi/1382102.html,0, ,1, ,3,80
1382104,H3182,"Pihlajamäentie","Seppämestarintie",60.241640,25.023260,B,http://aikataulut.hsl.fi/pysakit/fi/1382104.html,0, ,1, ,3,80
1382111,H3802,"Turvekuja","Alasinraitti",60.257578,25.026081,B,http://aikataulut.hsl.fi/pysakit/fi/1382111.html,0, ,0, ,3,40
1382112,H3710,"Hela-aukio","Helatehtaankatu",60.254287,25.019157,B,http://aikataulut.hsl.fi/pysakit/fi/1382112.html,0, ,0, ,3,40
1382113,H3250,"Hiekkakiventie","Pihlajamäentie",60.240179,25.021039,B,http://aikataulut.hsl.fi/pysakit/fi/1382113.html,0, ,2, ,3,40
1382115,H3252,"Riihenkulma","Vanha Helsingintie",60.243490,25.015450,B,http://aikataulut.hsl.fi/pysakit/fi/1382115.html,0, ,0, ,3,40
1382116,H3251,"Riihenkulma","Vanha Helsingintie",60.243360,25.015300,B,http://aikataulut.hsl.fi/pysakit/fi/1382116.html,0, ,0, ,3,40
1382119,H3234,"Eskolantie","Malminkaari",60.243180,24.996390,B,http://aikataulut.hsl.fi/pysakit/fi/1382119.html,0, ,0,16,3,40
1382120,H3233,"Eskolantie","Malminkaari",60.243280,24.996790,B,http://aikataulut.hsl.fi/pysakit/fi/1382120.html,0, ,0,15,3,40
1382122,H3235,"Ruotutorpankuja","Malminkaari",60.246850,25.003260,B,http://aikataulut.hsl.fi/pysakit/fi/1382122.html,0, ,0, ,3,40
1382123,H3254,"Ala-Malmi","Vanha Helsingintie",60.247542,25.011363,B,http://aikataulut.hsl.fi/pysakit/fi/1382123.html,0, ,1, ,3,40
1382124,H3253,"Ala-Malmi","Latokartanontie",60.247250,25.011310,B,http://aikataulut.hsl.fi/pysakit/fi/1382124.html,0, ,2, ,3,40
1382128,H3475,"Pihlajamäentie","Myllymestarintie",60.241750,25.019695,B,http://aikataulut.hsl.fi/pysakit/fi/1382128.html,0, ,0, ,3,40
1382133,H3562,"Malmin asema","Kirkonkyläntie",60.250684,25.009103,B,http://aikataulut.hsl.fi/pysakit/fi/1382133.html,0,1000005,0,14,3,20
1382135,H3563,"Malmin asema","Latokartanontie",60.249996,25.008634,B,http://aikataulut.hsl.fi/pysakit/fi/1382135.html,0,1000005,0,18,3,30
1382139,H3461,"Lallintie","Vilppulantie",60.250050,25.020180,B,http://aikataulut.hsl.fi/pysakit/fi/1382139.html,0, ,0, ,3,40
1382140,H3462,"Lallintie","Vilppulantie",60.250080,25.019980,B,http://aikataulut.hsl.fi/pysakit/fi/1382140.html,0, ,0, ,3,40
1382141,H3375,"Teerisuontie","Teerisuontie",60.253567,25.021075,B,http://aikataulut.hsl.fi/pysakit/fi/1382141.html,0, ,0, ,3,40
1382142,H3374,"Teerisuontie","Teerisuontie",60.253420,25.020976,B,http://aikataulut.hsl.fi/pysakit/fi/1382142.html,0, ,0, ,3,40
1382143,H3391,"Pihlajamäentie","Tattariharjuntie",60.242530,25.020260,B,http://aikataulut.hsl.fi/pysakit/fi/1382143.html,0, ,0, ,3,40
1382144,H3392,"Pihlajamäentie","Tattariharjuntie",60.242630,25.019980,B,http://aikataulut.hsl.fi/pysakit/fi/1382144.html,0, ,0, ,3,40
1382145,H3393,"Raetie","Tattariharjuntie",60.242430,25.028130,B,http://aikataulut.hsl.fi/pysakit/fi/1382145.html,0, ,2, ,3,40
1382146,H3394,"Raetie","Tattariharjuntie",60.242600,25.027710,B,http://aikataulut.hsl.fi/pysakit/fi/1382146.html,0, ,2, ,3,40
1382147,H3395,"Usvatie","Tattariharjuntie",60.243590,25.033550,B,http://aikataulut.hsl.fi/pysakit/fi/1382147.html,0, ,2, ,3,40
1382148,H3396,"Usvatie","Tattariharjuntie",60.243960,25.034400,B,http://aikataulut.hsl.fi/pysakit/fi/1382148.html,0, ,2, ,3,40
1382150,H3181,"Vanha Helsingintie","Vanha Helsingintie",60.242433,25.019119,B,http://aikataulut.hsl.fi/pysakit/fi/1382150.html,0, ,0, ,3,40
1382151,H3497,"Vanha Helsingintie","Vanha Helsingintie",60.242436,25.018122,B,http://aikataulut.hsl.fi/pysakit/fi/1382151.html,0, ,0, ,3,40
1382158,H3449,"Saniaistie","Malminkaari",60.256440,25.024770,B,http://aikataulut.hsl.fi/pysakit/fi/1382158.html,0, ,2, ,3,40
1382159,H3450,"Saniaistie","Malminkaari",60.256430,25.023860,B,http://aikataulut.hsl.fi/pysakit/fi/1382159.html,0, ,2, ,3,40
1382163,H3446,"Ala-Malmin tori","Malminkaari",60.251520,25.012150,B,http://aikataulut.hsl.fi/pysakit/fi/1382163.html,0,1000006,0,25,3,40
1382164,H3445,"Ala-Malmin tori","Pikkalankatu",60.250635,25.012082,B,http://aikataulut.hsl.fi/pysakit/fi/1382164.html,0, ,0,20,3,25
1382165,H3447,"Soidintie","Malminkaari",60.253150,25.015070,B,http://aikataulut.hsl.fi/pysakit/fi/1382165.html,0, ,0, ,3,40
1382166,H3448,"Soidintie","Malminkaari",60.252600,25.013940,B,http://aikataulut.hsl.fi/pysakit/fi/1382166.html,0, ,2, ,3,40
1382167,H3702,"Pekanraitti","Soidintie",60.251471,25.017874,B,http://aikataulut.hsl.fi/pysakit/fi/1382167.html,0, ,0, ,3,40
1382168,H3459,"Pekanraitti","Soidintie",60.251270,25.017960,B,http://aikataulut.hsl.fi/pysakit/fi/1382168.html,0, ,0, ,3,40
1382169,H3457,"Paavolantie","Vilppulantie",60.248820,25.012780,B,http://aikataulut.hsl.fi/pysakit/fi/1382169.html,0, ,0, ,3,40
1382170,H3458,"Paavolantie","Vilppulantie",60.248650,25.011010,B,http://aikataulut.hsl.fi/pysakit/fi/1382170.html,0, ,0, ,3,40
1382173,H3366,"Tullivuorenkuja","Tullivuorentie",60.244840,25.035030,B,http://aikataulut.hsl.fi/pysakit/fi/1382173.html,0, ,0, ,3,40
1382174,H3442,"Ala-Malmin tori","Pikkalankatu",60.250220,25.012370,B,http://aikataulut.hsl.fi/pysakit/fi/1382174.html,0,1000006,2,22,3,75
1382175,H3370,"Pakkastie","Tullivuorentie",60.248712,25.032461,B,http://aikataulut.hsl.fi/pysakit/fi/1382175.html,0, ,0, ,3,40
1382176,H3444,"Ala-Malmin tori","Pikkalankatu",60.250558,25.012180,B,http://aikataulut.hsl.fi/pysakit/fi/1382176.html,0,1000006,2,21,3,25
1382177,H3238,"Malmin asematie","Malminkaari",60.249260,25.007700,B,http://aikataulut.hsl.fi/pysakit/fi/1382177.html,0, ,0, ,3,40
1382178,H3237,"Malmin asematie","Malminkaari",60.249240,25.008180,B,http://aikataulut.hsl.fi/pysakit/fi/1382178.html,0, ,0, ,3,40
1382185,H3441,"Ala-Malmin tori","Pikkalankatu 3",60.249960,25.011920,B,http://aikataulut.hsl.fi/pysakit/fi/1382185.html,0,1000006,0,24,3,25
1382186,H3373,"Teerisuonkuja","Teerisuontie",60.250970,25.025610,B,http://aikataulut.hsl.fi/pysakit/fi/1382186.html,0, ,0, ,3,40
1382187,H3372,"Teerisuonkuja","Teerisuontie",60.250910,25.025570,B,http://aikataulut.hsl.fi/pysakit/fi/1382187.html,0, ,0, ,3,40
1382188,H3443,"Ala-Malmin tori","Pikkalankatu",60.250180,25.012650,B,http://aikataulut.hsl.fi/pysakit/fi/1382188.html,0,1000006,0,23,3,75
1382501,H0075,"Malmi","Malminkaari 4",60.250980,25.010696,B,http://aikataulut.hsl.fi/pysakit/fi/1382501.html,0,1000212,1,3,109,400
1382551,H0075,"Malmi","Malminkaari 4",60.250924,25.010811,B,http://aikataulut.hsl.fi/pysakit/fi/1382551.html,0,1000212,1,4,109,400
1383100,H3717,"Liusketie","Maasälväntie",60.235524,25.010897,B,http://aikataulut.hsl.fi/pysakit/fi/1383100.html,0, ,0, ,3,40
1383103,H3716,"Maasälväntie","Maasälväntie 14",60.237582,25.009160,B,http://aikataulut.hsl.fi/pysakit/fi/1383103.html,0, ,0, ,3,40
1383104,H3718,"Kivijalka","Liusketie",60.234820,25.014985,B,http://aikataulut.hsl.fi/pysakit/fi/1383104.html,0, ,0, ,3,40
1383105,H3719,"Kivijalka","Liusketie 7",60.234625,25.014551,B,http://aikataulut.hsl.fi/pysakit/fi/1383105.html,0, ,0, ,3,40
1383106,H3720,"Liuskekuja","Liusketie",60.235750,25.016526,B,http://aikataulut.hsl.fi/pysakit/fi/1383106.html,0, ,0, ,3,40
1383107,H3244,"Pihlajistontie","Pihlajamäentie",60.230920,25.010180,B,http://aikataulut.hsl.fi/pysakit/fi/1383107.html,0, ,2, ,3,40
1383108,H3245,"Meripihkatie","Pihlajamäentie",60.232015,25.010839,B,http://aikataulut.hsl.fi/pysakit/fi/1383108.html,0, ,2, ,3,40
1383109,H3246,"Meripihkatie","Pihlajamäentie",60.232902,25.012773,B,http://aikataulut.hsl.fi/pysakit/fi/1383109.html,0, ,2, ,3,40
1383111,H3248,"Malmin hautausmaa","Pihlajamäentie",60.236760,25.022250,B,http://aikataulut.hsl.fi/pysakit/fi/1383111.html,0, ,2, ,3,40
1383112,H3247,"Malmin hautausmaa","Pihlajamäentie",60.235950,25.021770,B,http://aikataulut.hsl.fi/pysakit/fi/1383112.html,0, ,2, ,3,40
1383113,H3721,"Liuskekuja","Liusketie",60.237275,25.018725,B,http://aikataulut.hsl.fi/pysakit/fi/1383113.html,0, ,0, ,3,40
1383114,H3249,"Hiekkakiventie","Pihlajamäentie",60.238590,25.020950,B,http://aikataulut.hsl.fi/pysakit/fi/1383114.html,0, ,2, ,3,40
1383115,H3722,"Marmoritie","Liusketie",60.239157,25.018870,B,http://aikataulut.hsl.fi/pysakit/fi/1383115.html,0, ,0, ,3,40
1383116,H3723,"Marmoritie","Liusketie",60.239169,25.018953,B,http://aikataulut.hsl.fi/pysakit/fi/1383116.html,0, ,0, ,3,40
1383117,H3729,"Vuolukiventie","Vuolukiventie 3",60.236923,25.002798,B,http://aikataulut.hsl.fi/pysakit/fi/1383117.html,0, ,0, ,3,40
1383118,H3730,"Vuolukiventie","Vuolukiventie",60.236850,25.002575,B,http://aikataulut.hsl.fi/pysakit/fi/1383118.html,0, ,0, ,3,40
1383119,H3017,"Aulangontie","Aulangontie",60.229423,25.000565,B,http://aikataulut.hsl.fi/pysakit/fi/1383119.html,0, ,2, ,3,40
1383120,H3731,"Kinttupolku","Vuolukiventie",60.235035,25.002602,B,http://aikataulut.hsl.fi/pysakit/fi/1383120.html,0, ,0, ,3,40
1383124,H3223,"Meripihkatie","Meripihkatie",60.233170,25.011620,B,http://aikataulut.hsl.fi/pysakit/fi/1383124.html,0, ,2, ,3,40
1383126,H3225,"Pihlajamäki","Graniittitie",60.234360,25.010234,B,http://aikataulut.hsl.fi/pysakit/fi/1383126.html,0, ,2, ,3,40
1383127,H3226,"Pihlajamäki","Meripihkatie",60.234190,25.010420,B,http://aikataulut.hsl.fi/pysakit/fi/1383127.html,0, ,2, ,3,40
1383128,H3227,"Vuolukiventie","Rapakiventie",60.237390,25.006430,B,http://aikataulut.hsl.fi/pysakit/fi/1383128.html,0, ,2, ,3,40
1383129,H3228,"Vuolukiventie","Rapakiventie",60.237020,25.006860,B,http://aikataulut.hsl.fi/pysakit/fi/1383129.html,0, ,2, ,3,40
1383130,H3229,"Rapakivenkuja","Rapakivenkuja",60.239860,25.002590,B,http://aikataulut.hsl.fi/pysakit/fi/1383130.html,0, ,2, ,3,40
1383131,H3230,"Rapakivenkuja","Rapakivenkuja",60.240082,25.002699,B,http://aikataulut.hsl.fi/pysakit/fi/1383131.html,0, ,2, ,3,40
1383134,H3219,"Salpausselänpolku","Salpausseläntie",60.230748,25.004888,B,http://aikataulut.hsl.fi/pysakit/fi/1383134.html,0, ,2, ,3,40
1383135,H3220,"Salpausselänpolku","Salpausseläntie 8",60.231120,25.004170,B,http://aikataulut.hsl.fi/pysakit/fi/1383135.html,0, ,2, ,3,40
1383136,H3217,"Pihlajiston ostosk.","Salpausseläntie 11",60.231120,25.000300,B,http://aikataulut.hsl.fi/pysakit/fi/1383136.html,0, ,2, ,3,60
1383138,H3218,"Pihlajiston ostosk.","Salpausseläntie 18",60.231160,25.000680,B,http://aikataulut.hsl.fi/pysakit/fi/1383138.html,0, ,2, ,3,60
1383159,H3016,"Aulangontie","Aulangontie",60.229465,25.000189,B,http://aikataulut.hsl.fi/pysakit/fi/1383159.html,0, ,2, ,3,40
1383179,H3222,"Pihlajistontie","Pihlajistontie",60.230170,25.008610,B,http://aikataulut.hsl.fi/pysakit/fi/1383179.html,0, ,2, ,3,40
1383180,H3231,"Rapakivenkaari","Rapakivenkaari",60.240800,24.997790,B,http://aikataulut.hsl.fi/pysakit/fi/1383180.html,0, ,2, ,3,40
1383181,H3232,"Rapakivenkaari","Rapakivenkaari",60.240950,24.998770,B,http://aikataulut.hsl.fi/pysakit/fi/1383181.html,0, ,2, ,3,40
1383192,H3713,"Pihlajisto","Pyynikintie",60.233412,24.997172,B,http://aikataulut.hsl.fi/pysakit/fi/1383192.html,0, ,0, ,3,40
1384147,H3397,"Valuraudantie","Tattariharjuntie",60.244237,25.040467,B,http://aikataulut.hsl.fi/pysakit/fi/1384147.html,0, ,2, ,3,20
1384151,H3401,"Kankiraudantie","Tattariharjuntie",60.246314,25.050126,B,http://aikataulut.hsl.fi/pysakit/fi/1384151.html,0, ,2, ,3,40
1384161,H3403,"Harkkoraudantie","Tattariharjuntie",60.247610,25.056170,B,http://aikataulut.hsl.fi/pysakit/fi/1384161.html,0, ,2, ,3,40
