service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
6171_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
6171_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6171_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6171_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
6171_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6171_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6171B_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6171B_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6171B_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6171B_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6171B_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6171B_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6171B_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6171B_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6171B_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6171B_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6171Z_20250627_20250627_Ke,0,0,1,0,0,0,0,20250627,20250627
6171Z_20250627_20250627_Ma,1,0,0,0,0,0,0,20250627,20250627
6171Z_20250627_20250627_Pe,0,0,0,0,1,0,0,20250627,20250627
6171Z_20250627_20250627_Ti,0,1,0,0,0,0,0,20250627,20250627
6171Z_20250627_20250627_To,0,0,0,1,0,0,0,20250627,20250627
6171Z_20250628_20250727_Ke,0,0,1,0,0,0,0,20250628,20250727
6171Z_20250628_20250727_Ma,1,0,0,0,0,0,0,20250628,20250727
6171Z_20250628_20250727_Pe,0,0,0,0,1,0,0,20250628,20250727
6171Z_20250628_20250727_Ti,0,1,0,0,0,0,0,20250628,20250727
6171Z_20250628_20250727_To,0,0,0,1,0,0,0,20250628,20250727
6171Z_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6171Z_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6171Z_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6171Z_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6171Z_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6171Z_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6171Z_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6171Z_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6171Z_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6171Z_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6171Z_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6171Z_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6171Z_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6171Z_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6171Z_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6172_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6172_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6172_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6172_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6172_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6172_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6172_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6172_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6172_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6172_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6173_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6173_20250627_20250727_La,0,0,0,0,0,1,0,20250627,20250727
6173_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6173_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6173_20250627_20250727_Su,0,0,0,0,0,0,1,20250627,20250727
6173_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6173_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6173_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6173_20250728_20250806_La,0,0,0,0,0,1,0,20250728,20250806
6173_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6173_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6173_20250728_20250806_Su,0,0,0,0,0,0,1,20250728,20250806
6173_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6173_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6173_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6173_20250807_20250810_La,0,0,0,0,0,1,0,20250807,20250810
6173_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6173_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6173_20250807_20250810_Su,0,0,0,0,0,0,1,20250807,20250810
6173_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6173_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6173_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6173_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
6173_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6173_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6173_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
6173_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6173_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6173N_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6173N_20250627_20250727_La,0,0,0,0,0,1,0,20250627,20250727
6173N_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6173N_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6173N_20250627_20250727_Su,0,0,0,0,0,0,1,20250627,20250727
6173N_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6173N_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6173N_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6173N_20250728_20250806_La,0,0,0,0,0,1,0,20250728,20250806
6173N_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6173N_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6173N_20250728_20250806_Su,0,0,0,0,0,0,1,20250728,20250806
6173N_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6173N_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6173N_20250807_20250807_Ke,0,0,1,0,0,0,0,20250807,20250807
6173N_20250807_20250807_La,0,0,0,0,0,1,0,20250807,20250807
6173N_20250807_20250807_Ma,1,0,0,0,0,0,0,20250807,20250807
6173N_20250807_20250807_Pe,0,0,0,0,1,0,0,20250807,20250807
6173N_20250807_20250807_Su,0,0,0,0,0,0,1,20250807,20250807
6173N_20250807_20250807_Ti,0,1,0,0,0,0,0,20250807,20250807
6173N_20250807_20250807_To,0,0,0,1,0,0,0,20250807,20250807
6173N_20250808_20250810_Ke,0,0,1,0,0,0,0,20250808,20250810
6173N_20250808_20250810_La,0,0,0,0,0,1,0,20250808,20250810
6173N_20250808_20250810_Ma,1,0,0,0,0,0,0,20250808,20250810
6173N_20250808_20250810_Pe,0,0,0,0,1,0,0,20250808,20250810
6173N_20250808_20250810_Su,0,0,0,0,0,0,1,20250808,20250810
6173N_20250808_20250810_Ti,0,1,0,0,0,0,0,20250808,20250810
6173N_20250808_20250810_To,0,0,0,1,0,0,0,20250808,20250810
6173N_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6173N_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
6173N_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6173N_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6173N_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
6173N_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6173N_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6173Z_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6173Z_20250627_20250727_La,0,0,0,0,0,1,0,20250627,20250727
6173Z_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6173Z_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6173Z_20250627_20250727_Su,0,0,0,0,0,0,1,20250627,20250727
6173Z_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6173Z_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6173Z_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6173Z_20250728_20250806_La,0,0,0,0,0,1,0,20250728,20250806
6173Z_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6173Z_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6173Z_20250728_20250806_Su,0,0,0,0,0,0,1,20250728,20250806
6173Z_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6173Z_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6173Z_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6173Z_20250807_20250810_La,0,0,0,0,0,1,0,20250807,20250810
6173Z_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6173Z_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6173Z_20250807_20250810_Su,0,0,0,0,0,0,1,20250807,20250810
6173Z_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6173Z_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6173Z_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6173Z_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
6173Z_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6173Z_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6173Z_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
6173Z_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6173Z_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6174Z_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6174Z_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6174Z_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6174Z_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6174Z_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6174Z_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6174Z_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6174Z_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6174Z_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6174Z_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6175_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6175_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6175_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6175_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6175_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6175_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6175_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6175_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6175_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6175_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6175_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6175_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6175_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6175_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6175_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6175_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6175_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6175_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6175_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6175_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6175K_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6175K_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6175K_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6175K_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6175K_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6175K_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6175K_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6175K_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6175K_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6175K_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6175V_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6175V_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6175V_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6175V_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6175V_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6175V_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6175V_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6175V_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6175V_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6175V_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6175V_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6175V_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6175V_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6175V_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6175V_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6175V_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6175V_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6175V_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6175V_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6175V_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6181_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6181_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6181_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6181_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6181_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6181_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6181_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6181_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6181_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6181_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6182_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6182_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6182_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6182_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6182_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6182_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6182_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6182_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6182_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6182_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6182_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6182_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6182_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6182_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6182_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6182_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6182_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6182_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6182_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6182_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6182A_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6182A_20250627_20250727_La,0,0,0,0,0,1,0,20250627,20250727
6182A_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6182A_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6182A_20250627_20250727_Su,0,0,0,0,0,0,1,20250627,20250727
6182A_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6182A_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6182A_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6182A_20250728_20250806_La,0,0,0,0,0,1,0,20250728,20250806
6182A_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6182A_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6182A_20250728_20250806_Su,0,0,0,0,0,0,1,20250728,20250806
6182A_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6182A_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6182A_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6182A_20250807_20250810_La,0,0,0,0,0,1,0,20250807,20250810
6182A_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6182A_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6182A_20250807_20250810_Su,0,0,0,0,0,0,1,20250807,20250810
6182A_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6182A_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6182A_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6182A_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
6182A_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6182A_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6182A_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
6182A_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6182A_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6182K_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6182K_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6182K_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6182K_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6182K_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6182K_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6182K_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6182K_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6182K_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6182K_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6182K_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6182K_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6182K_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6182K_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6182K_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6182K_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6182K_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6182K_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6182K_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6182K_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6183_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6183_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6183_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6183_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6183_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6183_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6183_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6183_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6183_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6183_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6183_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6183_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6183_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6183_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6183_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6183_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6183_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6183_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6183_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6183_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6184_20250627_20250727_Ke,0,0,1,0,0,0,0,20250627,20250727
6184_20250627_20250727_Ma,1,0,0,0,0,0,0,20250627,20250727
6184_20250627_20250727_Pe,0,0,0,0,1,0,0,20250627,20250727
6184_20250627_20250727_Ti,0,1,0,0,0,0,0,20250627,20250727
6184_20250627_20250727_To,0,0,0,1,0,0,0,20250627,20250727
6184_20250728_20250806_Ke,0,0,1,0,0,0,0,20250728,20250806
6184_20250728_20250806_Ma,1,0,0,0,0,0,0,20250728,20250806
6184_20250728_20250806_Pe,0,0,0,0,1,0,0,20250728,20250806
6184_20250728_20250806_Ti,0,1,0,0,0,0,0,20250728,20250806
6184_20250728_20250806_To,0,0,0,1,0,0,0,20250728,20250806
6184_20250807_20250810_Ke,0,0,1,0,0,0,0,20250807,20250810
6184_20250807_20250810_Ma,1,0,0,0,0,0,0,20250807,20250810
6184_20250807_20250810_Pe,0,0,0,0,1,0,0,20250807,20250810
6184_20250807_20250810_Ti,0,1,0,0,0,0,0,20250807,20250810
6184_20250807_20250810_To,0,0,0,1,0,0,0,20250807,20250810
6184_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6184_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6184_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6184_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6184_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6211E_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
6211E_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
6211E_20250627_20250629_Ma,1,0,0,0,0,0,0,20250627,20250629
6211E_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
6211E_20250627_20250629_Su,0,0,0,0,0,0,1,20250627,20250629
6211E_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
6211E_20250627_20250629_To,0,0,0,1,0,0,0,20250627,20250629
6211E_20250630_20250727_Ke,0,0,1,0,0,0,0,20250630,20250727
6211E_20250630_20250727_La,0,0,0,0,0,1,0,20250630,20250727
6211E_20250630_20250727_Ma,1,0,0,0,0,0,0,20250630,20250727
6211E_20250630_20250727_Pe,0,0,0,0,1,0,0,20250630,20250727
6211E_20250630_20250727_Su,0,0,0,0,0,0,1,20250630,20250727
6211E_20250630_20250727_Ti,0,1,0,0,0,0,0,20250630,20250727
6211E_20250630_20250727_To,0,0,0,1,0,0,0,20250630,20250727
6211U_20250627_20250629_Ke,0,0,1,0,0,0,0,20250627,20250629
6211U_20250627_20250629_La,0,0,0,0,0,1,0,20250627,20250629
6211U_20250627_20250629_Ma,1,0,0,0,0,0,0,20250627,20250629
6211U_20250627_20250629_Pe,0,0,0,0,1,0,0,20250627,20250629
6211U_20250627_20250629_Su,0,0,0,0,0,0,1,20250627,20250629
6211U_20250627_20250629_Ti,0,1,0,0,0,0,0,20250627,20250629
6211U_20250627_20250629_To,0,0,0,1,0,0,0,20250627,20250629
6211U_20250630_20250727_Ke,0,0,1,0,0,0,0,20250630,20250727
6211U_20250630_20250727_La,0,0,0,0,0,1,0,20250630,20250727
6211U_20250630_20250727_Ma,1,0,0,0,0,0,0,20250630,20250727
6211U_20250630_20250727_Pe,0,0,0,0,1,0,0,20250630,20250727
6211U_20250630_20250727_Su,0,0,0,0,0,0,1,20250630,20250727
6211U_20250630_20250727_Ti,0,1,0,0,0,0,0,20250630,20250727
6211U_20250630_20250727_To,0,0,0,1,0,0,0,20250630,20250727
6211U_20250728_20250808_Ke,0,0,1,0,0,0,0,20250728,20250808
6211U_20250728_20250808_Ma,1,0,0,0,0,0,0,20250728,20250808
6211U_20250728_20250808_Pe,0,0,0,0,1,0,0,20250728,20250808
6211U_20250728_20250808_Su,0,0,0,0,0,0,1,20250728,20250808
6211U_20250728_20250808_Ti,0,1,0,0,0,0,0,20250728,20250808
6211U_20250728_20250808_To,0,0,0,1,0,0,0,20250728,20250808
6243_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
6243_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
6243_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
6243_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
6243_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
6243_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
6243_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
6243_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
6243_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
6243_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
6243_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
6243_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
6243_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
6243_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
6243_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
6243_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
6243 3_20250627_20250810_FP,0,0,0,0,1,0,0,20250808,20250808
6243 3_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
6243 3_20250627_20250810_KL,0,0,0,1,0,0,0,20250807,20250807
6243 3_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
